playerID,ballots,votes,inducted
riceji01,473.0,203.0,N
schalra01,226.0,37.0,N
colboji01,403.0,0.0,N
manushe01,266.0,22.0,N
hardeme01,306.0,14.0,N
bagweje01,569.0,339.0,N
averiea01,251.0,2.0,N
weisswa01,520.0,1.0,N
wheatza01,234.0,30.0,N
bridgto01,269.0,4.0,N
bagweje01,571.0,310.0,N
ruelmu01,234.0,1.0,N
hoopeha01,262.0,4.0,N
rommeed01,121.0,3.0,N
roberro01,380.0,213.0,N
mcinnst01,201.0,1.0,N
mattido01,581.0,79.0,N
drysddo01,401.0,243.0,N
cuyleki01,251.0,35.0,N
daviser01,545.0,3.0,N
meusebo01,121.0,6.0,N
gowdyha01,262.0,8.0,N
ehmkeho01,193.0,8.0,N
brechha01,300.0,3.0,N
burdele01,425.0,96.0,N
mungova01,121.0,1.0,N
lombaer01,193.0,8.0,N
heilmha01,168.0,87.0,N
bunniji01,444.0,257.0,N
mizejo01,283.0,103.0,N
newcodo01,340.0,3.0,N
wilsoha01,153.0,24.0,N
peckiro01,251.0,1.0,N
maranra01,263.0,29.0,N
torrejo01,470.0,50.0,N
kaatji01,460.0,100.0,N
doerrbo01,340.0,62.0,N
scottev01,233.0,1.0,N
schulfr01,201.0,1.0,N
harribu01,264.0,21.0,N
hartnga01,187.0,7.0,N
lemonbo01,396.0,117.0,N
scottev01,264.0,5.0,N
wanerll01,234.0,2.0,N
bradlbi01,201.0,5.0,N
maranra01,274.0,82.0,N
bridgto01,201.0,15.0,N
ruelmu01,168.0,4.0,N
bendech01,161.0,72.0,N
moranpa01,201.0,1.0,N
pruethu01,264.0,1.0,N
blylebe01,520.0,277.0,N
boyerke01,413.0,96.0,N
rizzuph01,380.0,111.0,N
dimagdo01,201.0,12.0,N
ruffire01,269.0,86.0,N
cepedor01,456.0,335.0,N
planked01,262.0,38.0,N
wallabo01,78.0,1.0,N
minosmi01,460.0,66.0,N
rolfere01,264.0,5.0,N
reesepe01,396.0,129.0,N
kindeel01,201.0,3.0,N
mathech01,226.0,205.0,Y
hendeda01,499.0,2.0,N
adamsba01,153.0,5.0,N
dahlebi01,78.0,1.0,N
ferrewe01,121.0,1.0,N
ageeto01,432.0,0.0,N
colliji01,226.0,58.0,N
wanerll01,153.0,3.0,N
pappami01,432.0,5.0,N
holmeto01,266.0,2.0,N
reynoal01,193.0,1.0,N
terrybi01,202.0,31.0,N
bendech01,264.0,104.0,N
campbbi02,423.0,1.0,N
deandi01,187.0,81.0,N
derripa01,193.0,12.0,N
jackstr01,160.0,1.0,N
meusebo01,266.0,5.0,N
osteecl01,415.0,1.0,N
newhoha01,306.0,13.0,N
garvest01,460.0,196.0,N
glaustr01,440.0,0.0,N
camparo01,201.0,138.0,N
slaugen01,283.0,129.0,N
schilcu01,569.0,221.0,N
nettlgr01,473.0,22.0,N
tennefr02,78.0,1.0,N
kleinch01,121.0,3.0,N
thomsbo01,383.0,10.0,N
martipe01,234.0,31.0,N
gordojo01,247.0,1.0,N
lemonbo01,365.0,190.0,N
griffcl01,202.0,73.0,N
pinsova01,427.0,67.0,N
lazzeto01,121.0,21.0,N
daubeja01,78.0,1.0,N
coopewi01,274.0,1.0,N
carribi02,201.0,5.0,N
rixeyep01,266.0,32.0,N
tinkejo01,274.0,12.0,N
brownke01,581.0,12.0,N
allendi01,443.0,59.0,N
ausmubr01,440.0,0.0,N
greenha01,187.0,44.0,N
smithle02,581.0,263.0,N
medwijo01,283.0,240.0,Y
ennisde01,292.0,2.0,N
stengca01,262.0,2.0,N
mccorfr01,283.0,3.0,N
dickebi01,187.0,39.0,N
fitzsfr01,121.0,2.0,N
klingjo01,226.0,8.0,N
schacal01,226.0,4.0,N
wadderu01,233.0,136.0,N
boyercl02,432.0,3.0,N
huggimi01,201.0,5.0,N
burdele01,383.0,85.0,N
boyerke01,362.0,9.0,N
bendech01,201.0,17.0,N
downibr01,473.0,2.0,N
schalra01,121.0,22.0,N
gossari01,543.0,466.0,Y
hafeych01,168.0,4.0,N
mattido01,573.0,102.0,N
garvest01,515.0,176.0,N
allendi01,460.0,72.0,N
klingjo01,233.0,15.0,N
bluegos01,121.0,2.0,N
simmoal01,161.0,6.0,N
blylebe01,543.0,336.0,N
alomaro01,539.0,397.0,N
wilsoji01,264.0,10.0,N
parkeda01,539.0,81.0,N
hennemi01,472.0,0.0,N
wadderu01,226.0,33.0,N
bunniji01,447.0,283.0,N
bondsba01,440.0,195.0,N
haddiha01,396.0,9.0,N
sundbji01,460.0,1.0,N
lockmwh01,302.0,4.0,N
darkal01,383.0,66.0,N
newhoha01,160.0,4.0,N
munsoth01,430.0,32.0,N
gelbech01,153.0,2.0,N
reesepe01,340.0,89.0,N
lazzeto01,153.0,20.0,N
ottme01,168.0,115.0,N
harpeto01,415.0,0.0,N
francju02,569.0,6.0,N
donlimi01,262.0,5.0,N
wrighgl01,193.0,3.0,N
hardeme01,266.0,6.0,N
crawfsa01,262.0,11.0,N
huggimi01,233.0,111.0,N
rixeyep01,262.0,2.0,N
durhara01,571.0,0.0,N
mcgwima01,571.0,63.0,N
hoytwa01,252.0,14.0,N
applilu01,201.0,142.0,N
smithle02,496.0,210.0,N
haddiha01,383.0,7.0,N
boonebr01,581.0,1.0,N
pinielo01,444.0,2.0,N
conceda01,496.0,55.0,N
floodcu01,423.0,36.0,N
marquru01,202.0,6.0,N
faberre01,201.0,3.0,N
minosmi01,443.0,38.0,N
coopewa01,360.0,7.0,N
bergewa01,193.0,1.0,N
lathaar01,262.0,1.0,N
wilheho01,415.0,236.0,N
podrejo01,362.0,3.0,N
blylebe01,497.0,70.0,N
peckiro01,264.0,2.0,N
pizarju01,385.0,0.0,N
harribu01,226.0,9.0,N
nehfar01,201.0,3.0,N
kuennha01,374.0,77.0,N
willsma01,447.0,95.0,N
mazerbi01,403.0,74.0,N
